Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
5.227305,0.374330,0.130574,0.396450,0.335624,0.004159,-0.001420,-0.003291,-0.302437,-0.795965,0.849944,-15.855060,-81.638905,83.164258,-0.002585,-0.650094,-0.099439,-26.993109
5.231464,0.373774,0.128952,0.395393,0.332213,0.004159,-0.001580,-0.003991,-0.309467,-0.932326,0.983521,-11.432889,-92.603164,93.306253,-0.003411,-0.761390,-0.111296,-29.344262
5.235622,0.373428,0.127270,0.394520,0.328469,0.004159,-0.001479,-0.004594,-0.302961,-1.070041,1.116600,-3.936499,-96.842995,96.922968,-0.003743,-0.892677,-0.131288,-30.439726
5.239781,0.373188,0.125450,0.393709,0.324289,0.004159,-0.001142,-0.005125,-0.271241,-1.206204,1.243744,7.501502,-98.649354,98.934158,-0.004180,-1.011894,-0.119217,-30.957648
5.243940,0.373049,0.123444,0.392942,0.319563,0.004159,-0.000725,-0.005508,-0.217347,-1.341332,1.367606,22.151755,-98.352838,100.816571,-0.004726,-1.141428,-0.129533,-30.169920
5.248098,0.372859,0.121379,0.392118,0.314715,0.004159,-0.000569,-0.005892,-0.149897,-1.467623,1.481648,36.807120,-95.605809,102.446254,-0.004848,-1.265063,-0.123635,-27.524468
5.252257,0.372745,0.118972,0.391272,0.308957,0.004159,-0.000442,-0.006477,-0.089115,-1.589039,1.593294,43.795685,-92.059552,101.946177,-0.005758,-1.369348,-0.104285,-23.774605
5.256415,0.372834,0.116469,0.390602,0.302783,0.004159,-0.000215,-0.006975,-0.043264,-1.690874,1.688596,41.861517,-84.053632,93.901010,-0.006174,-1.441504,-0.072156,-16.837941
5.260574,0.372872,0.113945,0.389893,0.296574,0.004159,0.000013,-0.007434,-0.027822,-1.771350,1.767485,29.355038,-73.036547,78.715026,-0.006209,-1.490950,-0.049446,-7.716004
5.264732,0.372792,0.111290,0.389049,0.290108,0.004159,0.000046,-0.007683,-0.040259,-1.815096,1.812943,11.748150,-54.359477,55.614492,-0.006466,-1.484640,0.006310,2.270681
5.268891,0.372665,0.108757,0.388211,0.283950,0.004159,-0.000169,-0.007712,-0.071788,-1.814125,1.814788,-6.859052,-29.637920,30.421257,-0.006158,-1.432914,0.051726,13.482325
5.273049,0.372379,0.106397,0.387281,0.278307,0.004159,-0.000493,-0.007548,-0.112656,-1.756475,1.760532,-20.399928,3.576932,20.711144,-0.005642,-1.335947,0.096967,23.607228
5.277208,0.372012,0.104290,0.386354,0.273324,0.004159,-0.000780,-0.007000,-0.167146,-1.645158,1.655848,-30.512130,40.864612,50.999084,-0.004983,-1.186427,0.149520,31.502581
5.281367,0.371523,0.102444,0.385389,0.269054,0.004159,-0.001142,-0.006313,-0.237537,-1.492611,1.518374,-39.857481,77.313868,86.983062,-0.004269,-1.019619,0.166809,36.272133
5.285525,0.371081,0.101007,0.384582,0.265758,0.004159,-0.001298,-0.005390,-0.310714,-1.312404,1.360218,-47.626529,106.784786,116.924235,-0.003296,-0.850013,0.169605,37.660950
5.289684,0.370567,0.099722,0.383750,0.262878,0.004159,-0.001445,-0.004568,-0.373580,-1.124304,1.197831,-49.640790,125.248842,134.727430,-0.002880,-0.685751,0.164262,35.252033
5.293842,0.369909,0.098676,0.382844,0.260688,0.004159,-0.001614,-0.003768,-0.414703,-0.947584,1.043619,-42.602806,131.061569,137.811951,-0.002190,-0.560028,0.125723,30.410669
5.298001,0.369231,0.097787,0.381960,0.258897,0.004159,-0.001850,-0.003220,-0.434248,-0.798807,0.910313,-29.706085,123.503831,127.026169,-0.001792,-0.472532,0.087496,23.426136
5.302159,0.368561,0.096991,0.381109,0.257327,0.004159,-0.002006,-0.002731,-0.431052,-0.690587,0.807820,-13.820350,104.295078,105.206774,-0.001570,-0.422932,0.049600,15.208131
5.306318,0.368068,0.096215,0.380436,0.255685,0.004159,-0.001842,-0.002461,-0.401657,-0.618133,0.730826,3.137271,79.222474,79.284569,-0.001641,-0.402741,0.020191,7.104132
5.310476,0.367663,0.095419,0.379843,0.253926,0.004159,-0.001568,-0.002368,-0.351512,-0.576477,0.676223,19.895510,53.463114,57.045033,-0.001759,-0.404812,-0.002072,-0.136158
5.314635,0.367398,0.094551,0.379369,0.251887,0.004159,-0.001163,-0.002440,-0.282304,-0.559144,0.638759,35.769316,31.607874,47.733653,-0.002039,-0.428239,-0.023426,-6.580638
5.318794,0.367229,0.093670,0.378987,0.249747,0.004159,-0.000839,-0.002545,-0.203854,-0.567208,0.621814,47.565181,12.245751,49.116238,-0.002140,-0.477856,-0.049617,-11.893813
5.322952,0.367200,0.092789,0.378742,0.247513,0.004159,-0.000464,-0.002630,-0.127723,-0.602159,0.630740,53.814161,-6.175703,54.167363,-0.002234,-0.546754,-0.068898,-16.829413
5.327111,0.367250,0.091883,0.378570,0.245160,0.004159,-0.000147,-0.002668,-0.067741,-0.665344,0.672590,51.595406,-25.537826,57.569667,-0.002353,-0.631677,-0.084923,-21.304139
5.331269,0.367221,0.090804,0.378281,0.242412,0.004159,-0.000008,-0.002866,-0.039593,-0.752155,0.749264,39.499618,-44.473921,59.482346,-0.002748,-0.721916,-0.090240,-25.252815
5.335428,0.367145,0.089422,0.377878,0.238909,0.004159,-0.000055,-0.003367,-0.042222,-0.863430,0.859413,20.560114,-62.827210,66.105799,-0.003503,-0.835527,-0.113610,-27.518585
5.339586,0.367010,0.087863,0.377381,0.234979,0.004159,-0.000240,-0.004020,-0.071405,-0.994490,0.995357,-0.881026,-79.149197,79.154101,-0.003930,-0.956658,-0.121131,-27.259722
5.343745,0.366749,0.086038,0.376706,0.230430,0.004159,-0.000472,-0.004766,-0.117121,-1.138987,1.146020,-18.642988,-93.020671,94.870471,-0.004549,-1.073929,-0.117271,-24.232992
5.347903,0.366395,0.084070,0.375916,0.225548,0.004159,-0.000750,-0.005352,-0.173694,-1.278055,1.291871,-31.614690,-99.704199,104.596444,-0.004882,-1.169585,-0.095656,-18.189709
5.352062,0.365897,0.081988,0.374971,0.220433,0.004159,-0.001113,-0.005875,-0.232449,-1.391966,1.412561,-38.725951,-95.580248,103.127508,-0.005115,-1.227199,-0.057613,-9.628193
5.356221,0.365455,0.079776,0.374061,0.214920,0.004159,-0.001294,-0.006262,-0.282800,-1.456299,1.483602,-39.840440,-76.303330,86.078213,-0.005513,-1.223406,0.003793,0.808948
5.360379,0.365033,0.077749,0.373221,0.209854,0.004159,-0.001361,-0.006321,-0.318120,-1.457794,1.491275,-34.729808,-43.221399,55.445909,-0.005065,-1.166117,0.057290,12.602949
5.364538,0.364507,0.075920,0.372329,0.205345,0.004159,-0.001391,-0.006069,-0.340138,-1.394744,1.435354,-25.895690,-0.668012,25.904304,-0.004510,-1.063523,0.102594,23.114146
5.368696,0.364035,0.074339,0.371547,0.201440,0.004159,-0.001420,-0.005436,-0.347217,-1.274902,1.322321,-15.490380,43.620161,46.288987,-0.003905,-0.918589,0.144934,30.756515
5.372855,0.363592,0.073058,0.370859,0.198294,0.004159,-0.001441,-0.004690,-0.341236,-1.114914,1.168805,-5.558814,82.451767,82.638939,-0.003146,-0.761123,0.157466,34.651401
5.377013,0.363154,0.072101,0.370242,0.195994,0.004159,-0.001353,-0.003818,-0.323761,-0.932447,0.990915,3.938203,111.167762,111.237497,-0.002300,-0.602903,0.158219,34.092578
5.381172,0.362779,0.071322,0.369723,0.194123,0.004159,-0.001256,-0.003017,-0.304272,-0.753601,0.815342,10.326920,125.356201,125.780851,-0.001871,-0.465274,0.137629,28.969363
5.385330,0.362378,0.070740,0.369218,0.192787,0.004159,-0.001214,-0.002318,-0.282892,-0.603088,0.665713,14.029956,123.077803,123.874877,-0.001336,-0.380565,0.084710,20.567732
5.389489,0.362104,0.070222,0.368851,0.191550,0.004159,-0.001049,-0.001880,-0.259414,-0.499814,0.560181,15.473339,104.034349,105.178752,-0.001237,-0.346095,0.034470,9.564367
5.393648,0.361822,0.069623,0.368460,0.190101,0.004159,-0.000957,-0.001698,-0.234851,-0.452355,0.507352,16.693484,72.440107,74.338695,-0.001449,-0.355460,-0.009365,-2.269074
5.397806,0.361536,0.068941,0.368050,0.188427,0.004159,-0.000843,-0.001799,-0.212380,-0.460710,0.508151,16.955917,34.237319,38.205983,-0.001674,-0.417340,-0.061881,-13.319538
5.401965,0.361287,0.068085,0.367646,0.186268,0.004159,-0.000818,-0.002137,-0.194791,-0.522399,0.561299,15.539800,-5.431006,16.461506,-0.002159,-0.522393,-0.105053,-22.687341
5.406123,0.361072,0.067023,0.367240,0.183534,0.004159,-0.000750,-0.002600,-0.180724,-0.629691,0.659545,13.016009,-42.643705,44.585895,-0.002733,-0.652559,-0.130166,-29.427768
5.410282,0.360840,0.065746,0.366781,0.180227,0.004159,-0.000695,-0.003194,-0.168407,-0.768079,0.789234,10.574016,-73.912460,74.664996,-0.003308,-0.797914,-0.145356,-32.773247
5.414440,0.360625,0.064318,0.366316,0.176495,0.004159,-0.000662,-0.003768,-0.159797,-0.916920,0.931969,8.414906,-94.869633,95.242101,-0.003732,-0.930560,-0.132646,-32.794215
5.418599,0.360415,0.062615,0.365813,0.172014,0.004159,-0.000657,-0.004408,-0.150038,-1.061473,1.071657,7.378806,-103.829855,104.091717,-0.004481,-1.051370,-0.120810,-29.278994
5.422758,0.360195,0.060765,0.365285,0.167127,0.004159,-0.000645,-0.004981,-0.144844,-1.187226,1.194618,5.666173,-100.791423,100.950564,-0.004887,-1.145868,-0.094499,-21.816081
5.426916,0.360002,0.058865,0.364782,0.162078,0.004159,-0.000624,-0.005453,-0.142349,-1.284781,1.288581,4.195524,-88.458763,88.558202,-0.005049,-1.203062,-0.057194,-11.186083
5.431075,0.359829,0.057010,0.364317,0.157131,0.004159,-0.000586,-0.005605,-0.146970,-1.337881,1.332404,0.737881,-66.467194,66.471290,-0.004946,-1.201795,0.001267,2.319435
5.435233,0.359580,0.055244,0.363799,0.152444,0.004159,-0.000615,-0.005521,-0.160576,-1.331319,1.294018,-3.783129,-34.649714,34.855627,-0.004687,-1.131613,0.070182,17.921575
5.439392,0.359306,0.053593,0.363281,0.148064,0.004159,-0.000695,-0.005272,-0.187272,-1.253507,1.176554,-10.802368,7.520247,13.162267,-0.004380,-0.989871,0.141742,35.361589
5.443550,0.358919,0.052278,0.362706,0.144636,0.004159,-0.000910,-0.004733,-0.225703,-1.097658,1.013346,-18.932687,57.765997,60.789448,-0.003428,-0.770507,0.219364,53.508621
5.447709,0.358522,0.051380,0.362185,0.142341,0.004159,-0.001058,-0.003864,-0.272652,-0.864209,0.851812,-26.950535,112.324855,115.512788,-0.002295,-0.483048,0.287459,70.187181
5.451867,0.358000,0.051106,0.361629,0.141797,0.004159,-0.001306,-0.002486,-0.322294,-0.554799,0.738172,-32.468451,168.016947,171.125377,-0.000545,-0.129531,0.353517,83.908577
5.456026,0.357334,0.051410,0.361013,0.142889,0.004159,-0.001585,-0.000868,-0.371170,-0.182042,0.708278,-34.980312,220.176415,222.937829,0.001093,0.266671,0.396202,92.329649
5.460185,0.356693,0.052316,0.360510,0.145630,0.004159,-0.001829,0.000936,-0.411677,0.242165,0.779781,-33.431274,266.047708,268.139950,0.002741,0.695352,0.428682,95.145532
5.464343,0.356108,0.053875,0.360160,0.150150,0.004159,-0.001892,0.002769,-0.437345,0.685895,0.944889,-27.666262,298.347452,299.627475,0.004520,1.099253,0.403900,91.682474
5.468502,0.355467,0.056070,0.359862,0.156448,0.004159,-0.001867,0.004661,-0.443376,1.116551,1.190627,-17.363200,312.270049,312.752400,0.006299,1.453274,0.354022,82.258745
5.472660,0.354902,0.058772,0.359736,0.164111,0.004159,-0.001791,0.006456,-0.430811,1.498422,1.483308,-4.601103,302.089682,302.124719,0.007662,1.740709,0.287435,67.450429
5.476819,0.354397,0.061751,0.359736,0.172511,0.004159,-0.001711,0.007876,-0.396477,1.807704,1.782117,9.827615,269.759264,269.938220,0.008401,1.934688,0.193979,48.937991
5.480977,0.353971,0.064933,0.359877,0.181425,0.004159,-0.001496,0.008863,-0.346353,2.035087,2.031136,23.331001,220.878509,222.107297,0.008913,2.054067,0.119379,29.130258
5.485136,0.353684,0.067967,0.360156,0.189855,0.004159,-0.001218,0.009195,-0.288434,2.171703,2.181086,34.237319,161.902592,165.483061,0.008430,2.085308,0.031241,9.925846
5.489294,0.353448,0.071044,0.360518,0.198358,0.004159,-0.000948,0.009292,-0.234044,2.224385,2.233585,39.059957,100.198392,107.542540,0.008504,2.047119,-0.038189,-5.494437
5.493453,0.353267,0.073964,0.360927,0.206390,0.004159,-0.000704,0.009031,-0.186187,2.196825,2.203336,38.514641,38.892954,54.736089,0.008032,1.947161,-0.099958,-17.900073
5.497612,0.353183,0.076687,0.361413,0.213811,0.004159,-0.000501,0.008719,-0.145779,2.111849,2.115713,34.303780,-14.392932,37.200884,0.007421,1.823033,-0.124128,-26.432722
5.501770,0.353035,0.079278,0.361827,0.220897,0.004159,-0.000413,0.008235,-0.114386,1.990264,1.991923,28.773935,-56.298756,63.225701,0.007086,1.688723,-0.134310,-31.225781
5.505929,0.352858,0.081584,0.362167,0.227215,0.004159,-0.000409,0.007619,-0.098341,1.852960,1.853551,21.124175,-82.688639,85.344254,0.006317,1.554693,-0.134030,-33.853979
5.510087,0.352694,0.083758,0.362503,0.233162,0.004159,-0.000489,0.007071,-0.098845,1.712793,1.713507,11.286335,-95.960265,96.621704,0.005947,1.434348,-0.120345,-34.087010
5.514246,0.352530,0.085659,0.362787,0.238363,0.004159,-0.000506,0.006380,-0.113471,1.566199,1.568557,0.219830,-101.974077,101.974314,0.005202,1.294001,-0.140347,-33.476134
5.518404,0.352344,0.087462,0.363037,0.243312,0.004159,-0.000514,0.005879,-0.137630,1.419370,1.424356,-9.447598,-104.264404,104.691561,0.004948,1.168523,-0.125477,-31.994626
5.522563,0.352079,0.089038,0.363163,0.247700,0.004159,-0.000615,0.005280,-0.169215,1.266915,1.277512,-16.921835,-107.219334,108.546461,0.004388,1.041292,-0.127231,-30.789574
5.526721,0.351691,0.090421,0.363129,0.251652,0.004159,-0.000839,0.004762,-0.204152,1.115615,1.135629,-21.805820,-108.350865,110.523317,0.003952,0.909544,-0.131748,-29.500512
5.530880,0.351287,0.091575,0.363027,0.255010,0.004159,-0.001058,0.004113,-0.240733,0.965846,1.000624,-24.793129,-109.058071,111.840789,0.003358,0.791971,-0.117573,-28.130390
5.535039,0.350878,0.092456,0.362854,0.257644,0.004159,-0.001201,0.003418,-0.278271,0.820825,0.876011,-26.224583,-107.270458,110.429524,0.002633,0.680214,-0.111757,-26.403929
5.539197,0.350385,0.093244,0.362580,0.260092,0.004159,-0.001306,0.002824,-0.319183,0.689651,0.771570,-27.661150,-102.430779,106.099970,0.002448,0.589332,-0.090882,-23.466854
5.543356,0.349828,0.093805,0.362187,0.261982,0.004159,-0.001458,0.002229,-0.356671,0.570057,0.682328,-27.879276,-95.174669,99.173946,0.001890,0.501410,-0.087921,-20.854595
5.547514,0.349331,0.094298,0.361835,0.263654,0.004159,-0.001547,0.001842,-0.377406,0.468151,0.605594,-23.838826,-84.806850,88.093652,0.001672,0.425664,-0.075746,-17.492895
5.551673,0.348775,0.094761,0.361419,0.265294,0.004159,-0.001610,0.001517,-0.379667,0.381198,0.536363,-14.544598,-74.173190,75.585762,0.001639,0.361626,-0.064038,-14.151857
5.555831,0.348181,0.095158,0.360950,0.266785,0.004159,-0.001648,0.001353,-0.366373,0.313775,0.476840,-2.332930,-61.627515,61.671656,0.001491,0.314324,-0.047302,-11.584003
5.559990,0.347709,0.095512,0.360588,0.268077,0.004159,-0.001622,0.001214,-0.346006,0.265310,0.429135,7.550921,-48.776805,49.357807,0.001292,0.283627,-0.030697,-9.194168
5.564148,0.347380,0.095764,0.360338,0.268995,0.004159,-0.001395,0.001003,-0.319934,0.231351,0.388308,14.363962,-36.033453,38.790890,0.000918,0.253766,-0.029862,-7.360342
5.568307,0.347123,0.095967,0.360144,0.269726,0.004159,-0.001058,0.000809,-0.293897,0.208149,0.355282,17.427956,-25.399793,30.803947,0.000731,0.234958,-0.018808,-5.572080
5.572466,0.346765,0.096177,0.359855,0.270556,0.004159,-0.000944,0.000666,-0.272836,0.186783,0.326361,17.594959,-18.883268,25.810083,0.000830,0.212538,-0.022420,-4.426892
5.576624,0.346457,0.096409,0.359621,0.271405,0.004159,-0.000923,0.000645,-0.257082,0.165480,0.301818,15.113772,-15.839723,21.893445,0.000850,0.186437,-0.026101,-4.521379
5.580783,0.346074,0.096628,0.359310,0.272279,0.004159,-0.001049,0.000662,-0.248734,0.141804,0.281671,10.860307,-15.953899,19.299564,0.000874,0.166498,-0.019939,-5.416946
5.584941,0.345682,0.096755,0.358967,0.272912,0.004159,-0.001083,0.000577,-0.250825,0.114917,0.271300,5.292973,-17.281402,18.073805,0.000633,0.142942,-0.023556,-7.681377
5.589100,0.345285,0.096818,0.358603,0.273379,0.004159,-0.001172,0.000409,-0.260519,0.084742,0.268945,-0.826494,-19.414951,19.432535,0.000468,0.113352,-0.029591,-10.193358
5.593258,0.344927,0.096818,0.358258,0.273649,0.004159,-0.001146,0.000190,-0.266288,0.046212,0.267915,-4.221086,-22.986770,23.371118,0.000270,0.067788,-0.045564,-13.023282
5.597417,0.344603,0.096725,0.357920,0.273645,0.004159,-0.001079,-0.000029,-0.255339,-0.005138,0.265282,-1.085520,-28.869366,28.889767,-0.000004,-0.002978,-0.070766,-15.089505
5.601575,0.344261,0.096565,0.357548,0.273472,0.004159,-0.001024,-0.000253,-0.233760,-0.069548,0.266451,6.434728,-37.101932,37.655797,-0.000173,-0.075995,-0.073017,-16.352151
5.605734,0.343992,0.096270,0.357209,0.272881,0.004159,-0.000936,-0.000548,-0.200481,-0.146559,0.279672,15.824386,-46.355261,48.981848,-0.000591,-0.164760,-0.088765,-16.472087
5.609893,0.343882,0.095920,0.357009,0.272020,0.004159,-0.000721,-0.000805,-0.166295,-0.220288,0.301459,21.412170,-51.736848,55.992700,-0.000861,-0.227886,-0.063126,-14.460615
5.614051,0.343781,0.095457,0.356788,0.270844,0.004159,-0.000480,-0.001108,-0.132775,-0.283820,0.320307,24.283600,-51.525538,56.961164,-0.001175,-0.273321,-0.045436,-10.446909
5.618210,0.343676,0.094875,0.356531,0.269352,0.004159,-0.000316,-0.001395,-0.110587,-0.323137,0.325187,21.616664,-42.461365,47.647116,-0.001493,-0.288457,-0.015136,-4.166696
5.622368,0.343545,0.094365,0.356269,0.268070,0.004159,-0.000337,-0.001555,-0.093969,-0.335772,0.307519,17.392170,-27.770213,32.766939,-0.001282,-0.275356,0.013101,4.188556
5.626527,0.343507,0.093876,0.356104,0.266774,0.004159,-0.000274,-0.001580,-0.082673,-0.315441,0.277072,12.048074,-7.603749,14.246862,-0.001296,-0.227537,0.047819,12.799800
5.630685,0.343292,0.093721,0.355855,0.266511,0.004159,-0.000383,-0.001155,-0.077741,-0.258826,0.245535,7.898560,15.464819,17.365134,-0.000263,-0.139495,0.088042,21.904399
5.634844,0.343111,0.093666,0.355666,0.266496,0.004159,-0.000434,-0.000700,-0.083622,-0.166309,0.226915,2.488004,40.750436,40.826318,-0.000014,-0.020773,0.118723,28.164559
5.639002,0.342989,0.093843,0.355595,0.267067,0.004159,-0.000518,-0.000034,-0.094812,-0.036390,0.231833,-2.919144,67.102828,67.166293,0.000571,0.132610,0.153382,33.327297
5.643161,0.342904,0.094209,0.355611,0.268124,0.004159,-0.000388,0.000489,-0.108447,0.124130,0.272550,-7.383918,92.088522,92.384079,0.001057,0.305604,0.172995,36.750011
5.647320,0.342698,0.094837,0.355578,0.269981,0.004159,-0.000413,0.001172,-0.122904,0.299772,0.353840,-9.445894,112.077758,112.475103,0.001857,0.466092,0.160488,38.134690
5.651478,0.342496,0.095726,0.355622,0.272542,0.004159,-0.000493,0.001884,-0.139416,0.475500,0.473161,-10.725682,123.093140,123.559546,0.002562,0.621153,0.155062,36.845630
5.655637,0.342239,0.096852,0.355679,0.275784,0.004159,-0.000666,0.002642,-0.148125,0.630201,0.614325,-9.541324,121.694064,122.067531,0.003241,0.730776,0.109622,33.012950
5.659795,0.341969,0.098209,0.355792,0.279660,0.004159,-0.000729,0.003371,-0.156374,0.772466,0.763008,-8.048522,113.667695,113.952287,0.003876,0.856389,0.125613,26.963433
5.663954,0.341674,0.099629,0.355903,0.283724,0.004159,-0.000822,0.003902,-0.172489,0.891791,0.899785,-7.953092,100.104666,100.420096,0.004064,0.955154,0.098766,19.389168
5.668112,0.341387,0.101020,0.356020,0.287699,0.004159,-0.000851,0.004168,-0.203528,0.987864,1.007737,-13.322750,86.006545,87.032301,0.003975,1.013606,0.058451,12.181665
5.672271,0.341151,0.102511,0.356220,0.291903,0.004159,-0.000818,0.004303,-0.231301,1.044317,1.070495,-18.017579,65.371450,67.808994,0.004204,1.029739,0.016133,5.879283
5.676429,0.340877,0.103940,0.356372,0.295964,0.004159,-0.000796,0.004311,-0.246608,1.061927,1.091591,-17.823310,40.912327,44.626101,0.004060,1.013533,-0.016206,-0.095281
5.680588,0.340346,0.105529,0.356331,0.300663,0.004159,-0.001041,0.004509,-0.247905,1.046953,1.077056,-10.671151,14.208888,17.769805,0.004699,0.972574,-0.040959,-4.782776
5.684747,0.339811,0.106835,0.356210,0.304611,0.004159,-0.001340,0.004324,-0.246459,1.010683,1.040543,-3.645096,-8.087717,8.871183,0.003948,0.929124,-0.043450,-10.273951
5.688905,0.339508,0.107998,0.356271,0.307981,0.004159,-0.001370,0.004058,-0.250052,0.965301,0.997233,-0.828199,-23.235570,23.250326,0.003370,0.893449,-0.035675,-12.501441
5.693064,0.339331,0.109157,0.356456,0.311230,0.004159,-0.001016,0.003628,-0.259860,0.915056,0.951889,-2.874837,-31.716937,31.846959,0.003249,0.845492,-0.047957,-12.674962
5.697222,0.339044,0.110219,0.356510,0.314312,0.004159,-0.000767,0.003384,-0.271702,0.857995,0.901556,-6.070048,-36.716802,37.215172,0.003082,0.786372,-0.059120,-12.124815
5.701381,0.338669,0.111248,0.356473,0.317380,0.004159,-0.000839,0.003249,-0.273410,0.796015,0.843269,-5.616754,-40.707833,41.093499,0.003069,0.729409,-0.056963,-11.514680
5.705539,0.338180,0.112267,0.356328,0.320528,0.004159,-0.001150,0.003110,-0.265579,0.730931,0.778859,-1.375219,-44.276244,44.297596,0.003147,0.665499,-0.063911,-11.632813
5.709698,0.337645,0.113136,0.356095,0.323315,0.004159,-0.001399,0.002916,-0.265544,0.677746,0.728977,1.480874,-43.344095,43.369385,0.002787,0.645556,-0.019942,-12.903022
5.713856,0.337316,0.113865,0.356016,0.325550,0.004159,-0.001353,0.002617,-0.283537,0.624872,0.688856,-2.435176,-41.154311,41.226295,0.002235,0.605543,-0.040013,-14.296939
5.718015,0.336967,0.114568,0.355911,0.327738,0.004159,-0.001214,0.002301,-0.312542,0.568647,0.652712,-11.293152,-39.024170,40.625376,0.002188,0.542687,-0.062857,-14.742156
5.722174,0.336608,0.115192,0.355773,0.329722,0.004159,-0.001037,0.002057,-0.322499,0.498985,0.596129,-13.695950,-42.986231,45.115354,0.001984,0.470181,-0.072506,-15.528157
5.726332,0.336145,0.115698,0.355499,0.331490,0.004159,-0.001172,0.001833,-0.302586,0.422116,0.521272,-4.580654,-48.756355,48.971059,0.001768,0.384297,-0.085884,-16.182601
5.730491,0.335610,0.116149,0.355140,0.333181,0.004159,-0.001357,0.001580,-0.259449,0.345970,0.435636,12.767209,-53.546615,55.047630,0.001691,0.302146,-0.082151,-16.596710
5.734649,0.335331,0.116330,0.354936,0.333920,0.004159,-0.001277,0.001138,-0.213776,0.275281,0.352012,26.144490,-53.793711,59.810515,0.000739,0.241374,-0.060772,-17.024019
5.738808,0.335230,0.116507,0.354899,0.334484,0.004159,-0.000914,0.000809,-0.180865,0.215037,0.284675,29.269832,-49.795864,57.761156,0.000565,0.194574,-0.046800,-14.348403
5.742966,0.335264,0.116684,0.354989,0.334924,0.004159,-0.000346,0.000535,-0.155290,0.162851,0.228303,25.047042,-44.034260,50.659356,0.000440,0.140345,-0.054229,-10.803047
5.747125,0.335218,0.116781,0.354977,0.335225,0.004159,-0.000114,0.000451,-0.128141,0.122124,0.179810,20.592492,-36.829274,42.195333,0.000301,0.108419,-0.031926,-6.711551
5.751283,0.335062,0.116911,0.354873,0.335717,0.004159,-0.000169,0.000405,-0.091857,0.093267,0.135685,21.403650,-29.281761,36.270342,0.000492,0.084632,-0.023787,-2.961931
5.755442,0.334821,0.117051,0.354692,0.336310,0.004159,-0.000442,0.000367,-0.063737,0.081121,0.108188,22.015426,-19.653527,29.511694,0.000593,0.082168,-0.002465,-0.169667
5.759601,0.334615,0.117164,0.354534,0.336806,0.004159,-0.000603,0.000383,-0.063858,0.082637,0.109058,15.458002,-9.495313,18.141411,0.000495,0.112705,0.030537,1.424054
5.763759,0.334607,0.117274,0.354563,0.337105,0.004159,-0.000455,0.000362,-0.088789,0.091857,0.130077,0.737881,-0.339118,0.812077,0.000300,0.132491,0.019787,2.648643
5.767918,0.334573,0.117501,0.354606,0.337742,0.004159,-0.000249,0.000451,-0.119757,0.108163,0.156392,-13.471007,6.502892,14.958464,0.000637,0.154569,0.022078,3.755366
5.772076,0.334392,0.117628,0.354477,0.338248,0.004159,-0.000223,0.000464,-0.125986,0.122982,0.173052,-14.939952,9.701511,17.813520,0.000506,0.158081,0.003511,3.131290
5.776235,0.334097,0.117860,0.354276,0.339142,0.004159,-0.000510,0.000586,-0.107689,0.139281,0.185113,-4.544867,11.403919,12.276204,0.000893,0.158814,0.000734,2.122799
5.780393,0.333806,0.118117,0.354087,0.340099,0.004159,-0.000767,0.000615,-0.079470,0.148940,0.184808,9.687878,9.805462,13.784124,0.000958,0.153906,-0.004909,0.205635
5.784552,0.333806,0.118365,0.354170,0.340761,0.004159,-0.000586,0.000737,-0.060867,0.154893,0.184402,15.659087,7.673617,17.438217,0.000662,0.156526,0.002620,-1.437538
5.788710,0.333941,0.118627,0.354385,0.341329,0.004159,-0.000156,0.000767,-0.054829,0.156792,0.184974,12.710973,4.210861,13.390302,0.000568,0.158232,0.001707,-1.413678
5.792869,0.334080,0.118774,0.354565,0.341590,0.004159,0.000274,0.000657,-0.046113,0.155439,0.180619,8.021256,1.562671,8.172056,0.000261,0.142107,-0.016126,-0.683120
5.797028,0.334017,0.119006,0.354584,0.342265,0.004159,0.000211,0.000641,-0.025200,0.156098,0.173396,8.576797,0.289699,8.581688,0.000676,0.138514,-0.003593,0.921963
5.801186,0.333861,0.119141,0.354482,0.342771,0.004159,-0.000080,0.000514,-0.000475,0.156672,0.163378,13.070541,-0.028970,13.070573,0.000506,0.136363,-0.002151,1.841885
5.805345,0.333797,0.119423,0.354517,0.343581,0.004159,-0.000282,0.000649,0.009645,0.165445,0.165461,13.407955,2.406206,13.622154,0.000810,0.155740,0.019378,3.328041
5.809503,0.333827,0.119710,0.354642,0.344314,0.004159,-0.000190,0.000704,-0.004996,0.179172,0.180842,4.858424,5.548589,7.375034,0.000733,0.188687,0.032947,4.453846
5.813662,0.333911,0.119996,0.354818,0.344994,0.004159,0.000051,0.000855,-0.021862,0.204847,0.208393,-5.143011,11.584555,12.674876,0.000680,0.220173,0.031486,5.543960
5.817820,0.333911,0.120418,0.354961,0.346111,0.004159,0.000114,0.000995,-0.022911,0.237849,0.240673,-7.828692,17.410915,19.090007,0.001117,0.243758,0.023585,6.251855
5.821979,0.333764,0.120822,0.354959,0.347325,0.004159,-0.000063,0.001113,-0.001729,0.271121,0.273606,0.785596,22.110856,22.124808,0.001213,0.256092,0.012334,5.686455
