Time (sec),X,Y,R,Theta,Delta_Time,Delta_X,Delta_Y,Speed_X,Speed_Y,Speed,Acceleration_X,Acceleration_Y,Acceleration,Delta_Theta,Angular_Velocity,Delta_Omega,Angular_Acceleration
1.696691,0.386332,0.595936,0.710206,0.995633,0.004159,-0.001159,0.006637,-0.276514,1.620185,1.643480,-70.860395,-55.663122,90.108706,0.002208,0.528713,-0.000783,-0.657559
1.700850,0.385835,0.597870,0.711560,0.997698,0.004159,-0.001353,0.006220,-0.345460,1.517549,1.555199,-61.121394,-64.999953,89.223420,0.002065,0.516559,-0.012154,-2.260116
1.705008,0.385177,0.599758,0.712791,0.999909,0.004159,-0.001656,0.005925,-0.394372,1.408095,1.460830,-49.039238,-72.520201,87.544425,0.002211,0.497147,-0.019412,-3.198746
1.709167,0.384491,0.601461,0.713854,1.002007,0.004159,-0.001842,0.005525,-0.428331,1.297402,1.365077,-36.507197,-77.618905,85.775694,0.002098,0.478938,-0.018209,-4.279369
1.713325,0.383858,0.602902,0.714729,1.003839,0.004159,-0.001976,0.005032,-0.451873,1.192201,1.274207,-25.588949,-78.235793,82.314237,0.001831,0.459854,-0.019084,-4.863982
1.717484,0.383235,0.604263,0.715544,1.005596,0.004159,-0.001943,0.004505,-0.469398,1.099259,1.194421,-18.041436,-74.265212,76.425226,0.001757,0.443649,-0.016205,-4.654503
1.721642,0.382581,0.605502,0.716241,1.007292,0.004159,-0.001909,0.004041,-0.480730,1.012746,1.119957,-12.600206,-68.450781,69.600823,0.001697,0.423749,-0.019900,-4.144835
1.725801,0.381907,0.606686,0.716883,1.008970,0.004159,-0.001951,0.003784,-0.487150,0.937379,1.054623,-8.483071,-61.276468,61.860876,0.001677,0.407935,-0.015814,-3.651015
1.729959,0.381220,0.607816,0.717474,1.010619,0.004159,-0.002014,0.003553,-0.485811,0.867696,0.992510,-3.946724,-55.683572,55.823264,0.001649,0.387479,-0.020456,-3.348967
1.734118,0.380529,0.608899,0.718025,1.012236,0.004159,-0.002052,0.003397,-0.487023,0.810372,0.943600,-1.513252,-48.664333,48.687856,0.001617,0.380430,-0.007049,-3.373031
1.738277,0.379842,0.609952,0.718556,1.013823,0.004159,-0.002065,0.003266,-0.492090,0.759696,0.904306,-1.187766,-42.727206,42.743712,0.001588,0.374653,-0.005777,-3.657289
1.742435,0.379168,0.610825,0.718940,1.015261,0.004159,-0.002052,0.003009,-0.498935,0.709869,0.867748,-3.156016,-37.952284,38.083281,0.001438,0.357386,-0.017267,-4.193329
1.746594,0.378515,0.611668,0.719313,1.016650,0.004159,-0.002014,0.002769,-0.497532,0.651029,0.820427,-2.527198,-38.316964,38.400214,0.001390,0.334323,-0.023063,-4.736330
1.750752,0.377845,0.612363,0.719552,1.017951,0.004159,-0.001998,0.002411,-0.486420,0.582544,0.760468,1.363290,-42.599398,42.621207,0.001300,0.310283,-0.024040,-5.489858
1.754911,0.377111,0.612995,0.719706,1.019279,0.004159,-0.002057,0.002170,-0.469079,0.508857,0.694011,7.179425,-48.337144,48.867409,0.001328,0.282180,-0.028103,-6.169391
1.759069,0.376547,0.613463,0.719808,1.020288,0.004159,-0.001968,0.001795,-0.446551,0.431924,0.622871,12.259383,-52.687742,54.095200,0.001009,0.250910,-0.031270,-7.084967
1.763228,0.376096,0.613821,0.719878,1.021082,0.004159,-0.001749,0.001458,-0.418034,0.356543,0.549817,16.444683,-54.345844,56.779383,0.000794,0.221203,-0.029707,-7.114218
1.767386,0.375603,0.614095,0.719854,1.021865,0.004159,-0.001509,0.001100,-0.384543,0.289369,0.479069,20.328355,-52.779764,56.559222,0.000783,0.193432,-0.027771,-6.663539
1.771545,0.375143,0.614373,0.719852,1.022611,0.004159,-0.001403,0.000910,-0.348762,0.230103,0.410439,23.515045,-48.531413,53.928243,0.000746,0.165385,-0.028047,-6.370737
1.775704,0.374785,0.614521,0.719791,1.023142,0.004159,-0.001311,0.000700,-0.311735,0.177166,0.346651,25.561684,-43.134489,50.139643,0.000532,0.138953,-0.026432,-6.298882
1.779862,0.374448,0.614605,0.719688,1.023603,0.004159,-0.001155,0.000510,-0.278108,0.123053,0.292378,25.594062,-39.993810,47.482216,0.000461,0.114461,-0.024492,-5.980532
1.784021,0.374145,0.614710,0.719620,1.024039,0.004159,-0.000999,0.000337,-0.252185,0.072666,0.253354,23.223642,-37.858558,44.414051,0.000436,0.098326,-0.016135,-5.905633
1.788179,0.373879,0.614698,0.719471,1.024346,0.004159,-0.000906,0.000177,-0.228998,0.019113,0.229418,19.895510,-38.006815,42.899293,0.000306,0.072855,-0.025470,-6.106071
1.792338,0.373601,0.614529,0.719183,1.024554,0.004159,-0.000847,-0.000076,-0.202225,-0.037743,0.218742,18.247634,-38.666307,42.755812,0.000209,0.041705,-0.031150,-6.414009
1.796496,0.373390,0.614276,0.718857,1.024622,0.004159,-0.000754,-0.000434,-0.167847,-0.102317,0.220852,20.280640,-42.077940,46.710356,0.000068,0.010917,-0.030789,-6.781934
1.800655,0.373217,0.613926,0.718469,1.024575,0.004159,-0.000662,-0.000771,-0.133031,-0.165863,0.235472,23.077088,-44.480738,50.110758,-0.000047,-0.014372,-0.025289,-7.269639
1.804813,0.373146,0.613530,0.718093,1.024373,0.004159,-0.000455,-0.000999,-0.096598,-0.231237,0.265673,25.399793,-46.529081,53.010422,-0.000201,-0.048862,-0.034489,-7.710754
1.808972,0.373192,0.612970,0.717638,1.023912,0.004159,-0.000198,-0.001306,-0.058741,-0.298631,0.309637,26.236512,-47.207317,54.008197,-0.000461,-0.082927,-0.034065,-8.033477
1.813131,0.373226,0.612376,0.717148,1.023441,0.004159,0.000008,-0.001551,-0.017759,-0.371503,0.369371,27.719090,-49.449929,56.689006,-0.000471,-0.116106,-0.033179,-7.809609
1.817289,0.373293,0.611701,0.716608,1.022871,0.004159,0.000147,-0.001829,0.021664,-0.445077,0.439815,28.438225,-51.421587,58.761486,-0.000570,-0.149499,-0.033393,-7.849332
1.821448,0.373386,0.610926,0.715994,1.022196,0.004159,0.000194,-0.002044,0.056580,-0.524206,0.521701,27.731019,-54.243597,60.921074,-0.000675,-0.182599,-0.033100,-8.008953
1.825606,0.373588,0.609906,0.715230,1.021212,0.004159,0.000362,-0.002470,0.085812,-0.608842,0.609921,24.905600,-57.072423,62.269980,-0.000985,-0.213394,-0.030795,-8.059927
1.829765,0.373736,0.608802,0.714366,1.020228,0.004159,0.000442,-0.002899,0.109333,-0.698212,0.703916,21.081573,-60.870889,64.418149,-0.000983,-0.243856,-0.030462,-7.616930
1.833923,0.373942,0.607550,0.713407,1.019064,0.004159,0.000556,-0.003376,0.131032,-0.786015,0.795854,17.903403,-62.956723,65.452890,-0.001165,-0.274124,-0.030268,-7.500691
1.838082,0.374174,0.606198,0.712378,1.017791,0.004159,0.000586,-0.003709,0.154000,-0.877561,0.890234,16.396968,-64.618232,66.666157,-0.001272,-0.309770,-0.035647,-7.257969
1.842240,0.374397,0.604668,0.711194,1.016394,0.004159,0.000662,-0.004134,0.172865,-0.972501,0.986727,15.277366,-65.957664,67.703851,-0.001397,-0.338533,-0.028762,-6.926595
1.846399,0.374680,0.603142,0.710046,1.014925,0.004159,0.000737,-0.004408,0.185224,-1.068418,1.083022,13.031346,-67.908873,69.147892,-0.001469,-0.362500,-0.023968,-6.476937
1.850558,0.374996,0.601448,0.708775,1.013285,0.004159,0.000822,-0.004749,0.186223,-1.161246,1.174767,7.748598,-68.217317,68.655977,-0.001640,-0.383200,-0.020700,-5.956141
1.854716,0.375228,0.599539,0.707278,1.011579,0.004159,0.000830,-0.005129,0.180065,-1.258624,1.269886,1.731378,-68.803532,68.825313,-0.001706,-0.407798,-0.024597,-4.838174
1.858875,0.375405,0.597478,0.705627,1.009817,0.004159,0.000725,-0.005664,0.161172,-1.362224,1.370036,-5.783757,-70.650790,70.887135,-0.001762,-0.422229,-0.014431,-3.560626
1.863033,0.375464,0.595308,0.703821,1.008105,0.004159,0.000468,-0.006140,0.127290,-1.474448,1.478475,-14.171397,-75.314945,76.636606,-0.001712,-0.432502,-0.010273,-1.850095
1.867192,0.375497,0.592994,0.701884,1.006306,0.004159,0.000270,-0.006545,0.074169,-1.585871,1.586475,-25.464549,-78.692495,82.710048,-0.001799,-0.434476,-0.001974,-0.066233
1.871350,0.375421,0.590466,0.699708,1.004464,0.004159,0.000017,-0.007012,0.003203,-1.695452,1.694081,-37.986366,-80.130766,88.678654,-0.001842,-0.426971,0.007505,2.159327
1.875509,0.375177,0.587807,0.697334,1.002714,0.004159,-0.000287,-0.007501,-0.085437,-1.787004,1.787638,-51.154041,-75.159871,90.916127,-0.001750,-0.402816,0.024154,4.782730
1.879667,0.374730,0.585118,0.694828,1.001174,0.004159,-0.000767,-0.007876,-0.189568,-1.865220,1.873667,-63.420241,-67.174401,92.382504,-0.001540,-0.376450,0.026367,7.419016
1.883826,0.374119,0.582332,0.692153,0.999747,0.004159,-0.001302,-0.008133,-0.311784,-1.925825,1.952120,-75.744381,-55.397281,93.840663,-0.001427,-0.333572,0.042878,9.659400
1.887985,0.373314,0.579585,0.689407,0.998575,0.004159,-0.001863,-0.008222,-0.451639,-1.979924,2.034593,-88.060000,-46.391048,99.532371,-0.001172,-0.282691,0.050881,11.852305
1.892143,0.372265,0.576824,0.686518,0.997683,0.004159,-0.002465,-0.008294,-0.610196,-2.019716,2.115477,-101.147582,-37.151351,107.754612,-0.000892,-0.221593,0.061099,13.790842
1.896302,0.370954,0.574064,0.683489,0.997104,0.004159,-0.003165,-0.008268,-0.778015,-2.045631,2.193354,-112.113545,-28.809722,115.755980,-0.000579,-0.155305,0.066288,15.476569
1.900460,0.369399,0.571076,0.680135,0.996640,0.004159,-0.003915,-0.008509,-0.946287,-2.054993,2.263618,-118.947035,-18.051661,120.309017,-0.000464,-0.089031,0.066275,16.746402
1.904619,0.367549,0.568320,0.676816,0.996724,0.004159,-0.004716,-0.008504,-1.110286,-2.045993,2.325475,-120.255793,-6.318848,120.421691,0.000083,-0.016045,0.072986,18.296523
1.908777,0.365573,0.565534,0.673404,0.996942,0.004159,-0.005382,-0.008530,-1.267156,-2.011403,2.371859,-117.622940,8.230862,117.910572,0.000218,0.064876,0.080921,19.298214
1.912936,0.363432,0.562922,0.670047,0.997508,0.004159,-0.005967,-0.008155,-1.418244,-1.947311,2.403106,-113.490467,25.893986,116.406979,0.000566,0.151169,0.086293,20.861570
1.917094,0.361123,0.560511,0.666770,0.998457,0.004159,-0.006427,-0.007809,-1.555257,-1.845001,2.408429,-107.001208,48.332032,117.410578,0.000949,0.240958,0.089789,22.494308
1.921253,0.358712,0.558400,0.663690,0.999787,0.004159,-0.006861,-0.007135,-1.672505,-1.701391,2.384205,-97.473516,74.548094,122.713099,0.001330,0.334049,0.093090,23.939005
1.925412,0.356091,0.556604,0.660764,1.001657,0.004159,-0.007341,-0.006317,-1.771088,-1.510838,2.331623,-84.847749,104.957977,134.964134,0.001869,0.438256,0.104207,24.866658
1.929570,0.353406,0.555155,0.658098,1.003906,0.004159,-0.007716,-0.005356,-1.856220,-1.290684,2.271073,-72.371943,133.295660,151.675414,0.002249,0.538345,0.100089,24.604124
1.933729,0.350629,0.554029,0.655660,1.006557,0.004159,-0.008083,-0.004370,-1.934010,-1.041085,2.213001,-62.883446,158.782363,170.781048,0.002652,0.648623,0.110278,23.169943
1.937887,0.347924,0.553351,0.653642,1.009500,0.004159,-0.008167,-0.003253,-1.992680,-0.779503,2.158835,-53.285886,175.862680,183.758177,0.002942,0.739673,0.091050,20.359380
1.942046,0.345167,0.553043,0.651918,1.012827,0.004159,-0.008239,-0.002111,-2.019439,-0.507092,2.097764,-39.249113,188.428803,192.473133,0.003328,0.807577,0.067903,16.089277
1.946204,0.342331,0.553064,0.650439,1.016544,0.004159,-0.008298,-0.000965,-2.000249,-0.243653,2.023103,-15.928337,191.756935,192.417343,0.003716,0.850090,0.042513,10.091054
1.950363,0.339693,0.553376,0.649320,1.020251,0.004159,-0.008230,0.000025,-1.926413,0.009588,1.927770,15.935154,189.751195,190.419130,0.003707,0.859476,0.009386,2.342016
1.954521,0.337350,0.554110,0.648724,1.023921,0.004159,-0.007817,0.001066,-1.798563,0.243710,1.808644,53.113770,180.543876,188.194484,0.003670,0.838103,-0.021373,-6.027146
1.958680,0.335458,0.554919,0.648434,1.027062,0.004159,-0.006873,0.001854,-1.613892,0.449017,1.657178,92.906496,166.565043,190.723702,0.003141,0.779209,-0.058894,-14.809195
1.962839,0.333983,0.555951,0.648557,1.029832,0.004159,-0.005710,0.002575,-1.377729,0.613257,1.476886,131.940891,145.163098,196.165042,0.002770,0.684100,-0.095109,-22.604375
1.966997,0.332934,0.557144,0.649041,1.032164,0.004159,-0.004417,0.003034,-1.085887,0.732575,1.281474,171.375752,117.556479,207.820053,0.002332,0.550263,-0.133837,-29.729803
1.971156,0.332407,0.558370,0.649824,1.033828,0.004159,-0.003051,0.003451,-0.747429,0.803208,1.098313,208.356692,85.171530,225.092649,0.001664,0.388727,-0.161536,-36.156117
1.975314,0.332339,0.559457,0.650724,1.034772,0.004159,-0.001644,0.003506,-0.382693,0.823057,0.954063,239.274400,50.450243,244.535204,0.000944,0.217385,-0.171342,-41.325604
1.979473,0.332832,0.560427,0.651809,1.034881,0.004159,-0.000101,0.003283,-0.013287,0.786349,0.873333,257.925909,12.930804,258.249841,0.000109,0.032554,-0.184830,-45.452866
1.983631,0.333865,0.561223,0.653022,1.034144,0.004159,0.001458,0.002853,0.348861,0.695930,0.873400,263.622756,-25.796851,264.881927,-0.000737,-0.160457,-0.193011,-48.253415
1.987790,0.335395,0.561733,0.654243,1.032533,0.004159,0.003055,0.002276,0.706390,0.549435,0.957409,261.889674,-65.797478,270.028720,-0.001611,-0.367352,-0.206895,-49.995674
1.991948,0.337304,0.561893,0.655361,1.030157,0.004159,0.004471,0.001467,1.056066,0.348146,1.125794,257.145426,-105.373781,277.898189,-0.002376,-0.581866,-0.214514,-50.814138
1.996107,0.339546,0.561645,0.656305,1.027034,0.004159,0.005681,0.000421,1.387473,0.093111,1.363873,249.752987,-144.958604,288.772490,-0.003124,-0.790311,-0.208444,-50.795476
2.000266,0.342226,0.560886,0.657048,1.022945,0.004159,0.006831,-0.000847,1.690031,-0.212748,1.661897,236.534188,-183.280680,299.232735,-0.004088,-0.997666,-0.207355,-49.779321
2.004424,0.345269,0.559584,0.657529,1.017964,0.004159,0.007965,-0.002309,1.946929,-0.568937,1.994130,214.223950,-220.529166,307.449205,-0.004982,-1.192501,-0.194835,-47.085709
2.008583,0.348518,0.557696,0.657639,1.012251,0.004159,0.008972,-0.003949,2.147708,-0.977128,2.338556,182.812049,-257.358440,315.679603,-0.005712,-1.372250,-0.179749,-42.422853
2.012741,0.351847,0.555079,0.657198,1.005845,0.004159,0.009621,-0.005807,2.278917,-1.424855,2.673782,141.608319,-291.473063,324.051635,-0.006406,-1.526883,-0.154633,-35.749635
2.016900,0.355075,0.551830,0.656197,0.999039,0.004159,0.009807,-0.007754,2.325504,-1.899554,2.995611,91.035380,-319.970932,332.669262,-0.006806,-1.643532,-0.116649,-27.087759
2.021058,0.358130,0.547797,0.654476,0.991779,0.004159,0.009613,-0.009899,2.271979,-2.386747,3.297951,29.883312,-338.968375,340.283076,-0.007260,-1.716989,-0.073457,-16.693489
2.025217,0.360743,0.543144,0.652029,0.984520,0.004159,0.008896,-0.011935,2.104118,-2.871559,3.574935,-42.033633,-347.885995,350.416169,-0.007259,-1.737562,-0.020573,-4.227670
2.029376,0.362850,0.537927,0.648865,0.977366,0.004159,0.007775,-0.013903,1.819773,-3.330681,3.820115,-121.612266,-344.140356,364.996065,-0.007154,-1.698837,0.038725,9.296678
2.033534,0.364271,0.532313,0.645020,0.970674,0.004159,0.006140,-0.015483,1.428385,-3.736385,4.029729,-202.857522,-324.544769,382.727686,-0.006692,-1.604326,0.094511,23.779114
2.037693,0.364768,0.526237,0.640297,0.964673,0.004159,0.004025,-0.016908,0.942942,-4.060670,4.203616,-279.225608,-285.943218,399.662938,-0.006001,-1.445474,0.158852,38.301227
2.041851,0.364532,0.519995,0.635042,0.959380,0.004159,0.001681,-0.017932,0.387250,-4.280441,4.335506,-344.476066,-228.386827,413.308968,-0.005294,-1.231153,0.214321,52.096417
2.046010,0.363419,0.513851,0.629378,0.955223,0.004159,-0.000851,-0.018463,-0.216001,-4.372730,4.417413,-395.422206,-153.020759,423.997728,-0.004157,-0.961280,0.269873,64.547379
2.050168,0.361350,0.507964,0.623379,0.952480,0.004159,-0.003418,-0.018273,-0.831937,-4.329970,4.447463,-426.801729,-64.757969,431.686588,-0.002743,-0.655747,0.305533,74.470557
2.054327,0.358586,0.502553,0.617368,0.951048,0.004159,-0.005946,-0.017443,-1.429944,-4.140317,4.418908,-436.976983,33.695411,438.274188,-0.001432,-0.314788,0.340959,80.680482
2.058485,0.355092,0.497816,0.611482,0.951200,0.004159,-0.008327,-0.016035,-1.973305,-3.809384,4.332949,-422.575530,135.466699,443.758161,0.000151,0.035428,0.350216,82.688572
2.062644,0.351152,0.493867,0.605980,0.952709,0.004159,-0.010198,-0.014097,-2.428516,-3.340319,4.182581,-383.926264,237.979275,451.700688,0.001510,0.376786,0.341358,79.248450
2.066803,0.346912,0.490866,0.601081,0.955565,0.004159,-0.011673,-0.011686,-2.768526,-2.766365,3.971161,-321.886354,330.391578,461.269357,0.002856,0.685228,0.308442,70.230628
2.070961,0.342601,0.488827,0.596931,0.959491,0.004159,-0.012491,-0.008989,-2.965733,-2.121225,3.699639,-238.647287,405.948507,470.899902,0.003926,0.928786,0.243558,55.560197
2.075120,0.338437,0.487845,0.593744,0.964284,0.004159,-0.012714,-0.006022,-3.000685,-1.450601,3.356981,-137.588319,454.416867,474.789674,0.004793,1.085527,0.156740,36.014968
2.079278,0.334746,0.487676,0.591509,0.969250,0.004159,-0.012167,-0.003190,-2.862091,-0.793371,2.929938,-22.499394,474.441890,474.975084,0.004966,1.147271,0.061744,12.299454
2.083437,0.331745,0.488270,0.590307,0.974010,0.004159,-0.010856,-0.000556,-2.546579,-0.192452,2.455823,100.793127,463.808230,474.633889,0.004760,1.089689,-0.057581,-13.722237
2.087595,0.329571,0.489299,0.589941,0.978039,0.004159,-0.008867,0.001454,-2.066672,0.312677,2.004928,224.600290,424.012097,479.824498,0.004028,0.919070,-0.170619,-40.302829
2.091754,0.328504,0.490706,0.590515,0.980868,0.004159,-0.006241,0.003030,-1.439638,0.685987,1.641426,342.054522,355.738544,493.509076,0.002829,0.641625,-0.277445,-65.506498
2.095912,0.328610,0.492126,0.591754,0.982055,0.004159,-0.003135,0.003856,-0.701635,0.899933,1.416241,443.650286,262.683790,515.585444,0.001187,0.271162,-0.370463,-87.677239
2.100071,0.329853,0.493332,0.593447,0.981441,0.004159,0.000282,0.004033,0.104039,0.927848,1.363065,521.986622,147.928872,542.543072,-0.000614,-0.172240,-0.443402,-104.883598
2.104230,0.332360,0.494082,0.595466,0.978640,0.004159,0.003856,0.003376,0.928996,0.757903,1.504995,569.580773,17.293331,569.843238,-0.002800,-0.660928,-0.488688,-115.970486
2.108388,0.335808,0.494073,0.597390,0.973844,0.004159,0.007198,0.001947,1.713083,0.382884,1.840058,580.662615,-124.333734,593.824848,-0.004796,-1.163162,-0.502234,-119.386896
2.112547,0.339963,0.493011,0.598861,0.967109,0.004159,0.010110,-0.000320,2.398178,-0.187910,2.346705,551.667145,-268.303953,613.452239,-0.006735,-1.651333,-0.488171,-114.687471
2.116705,0.344704,0.490727,0.599695,0.958438,0.004159,0.012344,-0.003355,2.922257,-0.935693,2.976425,479.315651,-407.255561,628.967873,-0.008671,-2.089621,-0.438288,-101.190671
2.120864,0.349533,0.486956,0.599416,0.948228,0.004159,0.013726,-0.007118,3.226749,-1.814316,3.655641,363.988151,-528.356594,641.598055,-0.010210,-2.429807,-0.340186,-78.303563
2.125022,0.354118,0.481768,0.597913,0.936939,0.004159,0.014156,-0.011244,3.264117,-2.767073,4.300711,208.230588,-620.206540,654.229417,-0.011289,-2.651083,-0.221276,-47.097729
2.129181,0.357899,0.475307,0.594986,0.925388,0.004159,0.013195,-0.015420,3.006311,-3.712170,4.848660,20.212475,-667.654137,667.960022,-0.011550,-2.715387,-0.064304,-8.866560
2.133339,0.360592,0.467734,0.590594,0.914033,0.004159,0.011058,-0.019221,2.458188,-4.559584,5.284109,-184.814381,-660.149227,685.531441,-0.011356,-2.601315,0.114073,33.286622
2.137498,0.361746,0.459580,0.584871,0.903956,0.004159,0.007628,-0.022188,1.648056,-5.209663,5.599890,-388.610869,-587.364888,704.283977,-0.010076,-2.296996,0.304318,76.268053
2.141657,0.361064,0.451316,0.577973,0.896041,0.004159,0.003165,-0.023992,0.631144,-5.581415,5.793740,-571.151965,-449.493687,726.814379,-0.007916,-1.807542,0.489454,114.402584
2.145815,0.358737,0.443368,0.570322,0.890520,0.004159,-0.001854,-0.024367,-0.494889,-5.616749,5.851248,-710.120614,-254.214353,754.252096,-0.005521,-1.186263,0.621279,142.701253
2.149974,0.354864,0.436536,0.562577,0.888233,0.004159,-0.006882,-0.023043,-1.616981,-5.293130,5.769597,-785.137339,-20.071034,785.393843,-0.002286,-0.478960,0.707303,157.726402
2.154132,0.349761,0.431189,0.555208,0.889290,0.004159,-0.011303,-0.020127,-2.598312,-4.628395,5.539140,-776.580992,229.170719,809.689604,0.001057,0.223876,0.702836,155.297758
2.158291,0.344013,0.427518,0.548741,0.893212,0.004159,-0.014725,-0.015850,-3.328293,-3.679004,5.148983,-681.343271,465.965636,825.440868,0.003921,0.850459,0.626583,134.391121
2.162449,0.338239,0.425668,0.543690,0.899352,0.004159,-0.016625,-0.010869,-3.698294,-2.548465,4.593102,-500.489246,660.004377,828.308676,0.006140,1.290881,0.440421,96.497852
